2015-12-16 15:47:03.6835|INFO|thread:30|BlobCacheUtils|Shutting down cache 'C:\Users\Amy Truong\AppData\Roaming\GitHub\api.github.com.cache.db'
2015-12-16 15:41:57.3073|INFO|thread: 1|GitHubEnvironment|ACTIVATION DATA RAW
2015-12-16 15:41:57.3073|INFO|thread: 1|GitHubEnvironment|[base64:LS1qdXN0ZGllZA==,L3Jlc3RhcnRlZA==,LS1jZD1DOlxVc2Vyc1xBbXkgVHJ1b25nXEFwcERhdGFcTG9jYWxcQXBwc1wyLjBcNEpHQks4RUQuVFQxXFBPSkFLMjBDLlIzNFxnaXRoLi50aW9uXzMxNzQ0NDI3M2E5M2FjMjlfMDAwMy4wMDAwXzQ0NjA0ZDAyNmEyM2IxMTQ=]: '0'
2015-12-16 15:41:57.3073|INFO|thread: 1|GitHubEnvironment|ACTIVATION DATA UNENCODED
2015-12-16 15:41:57.3073|INFO|thread: 1|GitHubEnvironment|[--justdied]: '0'
[/restarted]: '1'
[--cd=C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114]: '2'
2015-12-16 15:41:57.3073|INFO|thread: 1|CommandLineHandler|Parsing command line arguments:--justdied
/restarted
--cd=C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114
2015-12-16 15:41:57.3230|INFO|thread: 1|CommandHandler|Request to set CurrentDirectory to 'C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114'
2015-12-16 15:41:57.3230|INFO|thread: 1|CommandHandler|Path exists. Setting CurrentDirectory to 'C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114'
2015-12-16 15:41:57.3230|INFO|thread: 1|CommandLineHandler|Unprocessed args: --justdied
2015-12-16 15:41:57.3230|INFO|thread: 1|CommandHandler|Repository Path to open: 'C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114\--justdied', Is Repository: False
2015-12-16 15:41:57.3386|INFO|thread: 1|AppInstance|Starting up as master instance of GitHub Desktop
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| #########################################
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| GitHub Desktop started. VERSION: 3.0.10.0
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| Build version: 4fff3f11ca19bdc6bcab4d267989022c2f87d342
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***************************************
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***                                 ***
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***                                 ***
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***        Have a problem?          ***
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***    Email support@github.com     ***
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***      and include this file      ***
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***                                 ***
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***                                 ***
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| ***************************************
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| OS Version: Windows NT 6.3.9600.0 amd64
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| CLR Version: 4.0.30319.42000
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| Current culture: en-US
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| Environment.CurrentDirectory: C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| currentProcess.StartInfo.WorkingDirectory: 
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| Terminal Services session: no
2015-12-16 15:41:57.3386|INFO|thread: 5|StartupLogging| Location: C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114\GitHub.exe
2015-12-16 15:41:57.3542|INFO|thread: 5|StartupLogging| ActivationUri: https://github-windows.s3.amazonaws.com/GitHub.application
2015-12-16 15:41:57.3542|INFO|thread: 5|StartupLogging| System.Environment.CommandLine: C:\Users\Amy Truong\AppData\Local\Apps\2.0\4JGBK8ED.TT1\POJAK20C.R34\gith..tion_317444273a93ac29_0003.0000_44604d026a23b114\GitHub.exe
2015-12-16 15:41:57.3699|INFO|thread: 5|GitEnvironment|Process set up with this SSH Agent info: 3144:/tmp/ssh-iiYG9NCFoMPv/agent.3776
